quantifier,dataset,sample_size,real_prev,pred_prev,abs_error,run_time
HDy,jm1-processed,100,0.53,0.52,0.16100000000000003,0.2110774999964633
MAX,jm1-processed,100,0.53,0.52,0.142,0.0001916999972308986
MS,jm1-processed,100,0.53,0.52,0.10900000000000001,0.025014300001203083
PACC,jm1-processed,100,0.53,0.52,0.53,0.0028531000061775558
PCC,jm1-processed,100,0.53,0.52,0.253,0.002483899996150285
SMM,jm1-processed,100,0.53,0.52,0.091,0.00010850000398932025
SORD,jm1-processed,100,0.53,0.52,0.093,0.6078940000006696
X,jm1-processed,100,0.53,0.52,0.135,0.00035150000621797517
ACC,jm1-processed,100,0.58,0.48,0.267,0.00025430000096093863
CC,jm1-processed,100,0.58,0.48,0.388,5.299996701069176e-06
DyS,jm1-processed,100,0.58,0.48,0.06799999999999999,0.047258200000214856
HDy,jm1-processed,100,0.58,0.48,0.15,0.2138619999968796
MAX,jm1-processed,100,0.58,0.48,0.087,0.00019500000053085387
MS,jm1-processed,100,0.58,0.48,0.28099999999999997,0.025354599994898308
PACC,jm1-processed,100,0.58,0.48,0.58,0.002890700001444202
PCC,jm1-processed,100,0.58,0.48,0.211,0.0025226999932783656
SMM,jm1-processed,100,0.58,0.48,0.12100000000000002,0.00010869999823626131
SORD,jm1-processed,100,0.58,0.48,0.099,0.6117851000017254
X,jm1-processed,100,0.58,0.48,0.09599999999999999,0.00035600000410340726
ACC,jm1-processed,100,0.63,0.59,0.23399999999999999,0.0002561999936006032
CC,jm1-processed,100,0.63,0.59,0.33699999999999997,5.199995939619839e-06
DyS,jm1-processed,100,0.63,0.59,0.12100000000000002,0.047174099992844276
HDy,jm1-processed,100,0.63,0.59,0.135,0.21463880000374047
MAX,jm1-processed,100,0.63,0.59,0.151,0.00019209999300073832
MS,jm1-processed,100,0.63,0.59,0.171,0.02511489999596961
PACC,jm1-processed,100,0.63,0.59,0.63,0.0028768999982276
PCC,jm1-processed,100,0.63,0.59,0.15799999999999997,0.0025377999991178513
SMM,jm1-processed,100,0.63,0.59,0.136,0.00010850000398932025
SORD,jm1-processed,100,0.63,0.59,0.145,0.6098712999955751
X,jm1-processed,100,0.63,0.59,0.162,0.00035460000071907416
ACC,jm1-processed,100,0.68,0.41,0.153,0.00025380000442964956
CC,jm1-processed,100,0.68,0.41,0.289,5.100002454128116e-06
DyS,jm1-processed,100,0.68,0.41,0.096,0.04686059999949066
HDy,jm1-processed,100,0.68,0.41,0.15200000000000002,0.21155819999694359
MAX,jm1-processed,100,0.68,0.41,0.147,0.00018979999731527641
MS,jm1-processed,100,0.68,0.41,0.126,0.024899399999412708
PACC,jm1-processed,100,0.68,0.41,0.6799999999999999,0.002852600002370309
PCC,jm1-processed,100,0.68,0.41,0.11900000000000002,0.0025033999991137534
SMM,jm1-processed,100,0.68,0.41,0.11499999999999999,0.00010650000331224874
SORD,jm1-processed,100,0.68,0.41,0.128,0.6102028999957838
X,jm1-processed,100,0.68,0.41,0.149,0.00035429999843472615
ACC,jm1-processed,100,0.74,0.45,0.2779999999999999,0.00025150000146823004
CC,jm1-processed,100,0.74,0.45,0.227,5.400004738476127e-06
DyS,jm1-processed,100,0.74,0.45,0.11100000000000002,0.04668900000251597
HDy,jm1-processed,100,0.74,0.45,0.11000000000000001,0.2122144000022672
MAX,jm1-processed,100,0.74,0.45,0.14600000000000002,0.00019040000188397244
MS,jm1-processed,100,0.74,0.45,0.21799999999999997,0.02490589999797521
PACC,jm1-processed,100,0.74,0.45,0.74,0.002849799995601643
PCC,jm1-processed,100,0.74,0.45,0.05900000000000001,0.002511100006813649
SMM,jm1-processed,100,0.74,0.45,0.148,0.00010770000517368317
SORD,jm1-processed,100,0.74,0.45,0.143,0.6087079999997513
X,jm1-processed,100,0.74,0.45,0.17500000000000002,0.0003544999999576248
ACC,jm1-processed,100,0.79,0.66,0.191,0.0002533999941078946
CC,jm1-processed,100,0.79,0.66,0.189,5.200003215577453e-06
DyS,jm1-processed,100,0.79,0.66,0.091,0.04718770000181394
HDy,jm1-processed,100,0.79,0.66,0.089,0.21370710000337567
MAX,jm1-processed,100,0.79,0.66,0.1,0.0001908999984152615
MS,jm1-processed,100,0.79,0.66,0.144,0.025171000001137145
PACC,jm1-processed,100,0.79,0.66,0.79,0.0028653999979724176
PCC,jm1-processed,100,0.79,0.66,0.017,0.0025021000037668273
SMM,jm1-processed,100,0.79,0.66,0.089,0.00010830000246642157
SORD,jm1-processed,100,0.79,0.66,0.101,0.6123322999992524
X,jm1-processed,100,0.79,0.66,0.10400000000000001,0.0003519000019878149
ACC,jm1-processed,100,0.84,0.86,0.187,0.00025409999943803996
CC,jm1-processed,100,0.84,0.86,0.133,5.299996701069176e-06
DyS,jm1-processed,100,0.84,0.86,0.10200000000000001,0.046973000004072674
HDy,jm1-processed,100,0.84,0.86,0.10400000000000001,0.2136882999984664
MAX,jm1-processed,100,0.84,0.86,0.129,0.00018549999367678538
MS,jm1-processed,100,0.84,0.86,0.16899999999999998,0.025061799999093637
PACC,jm1-processed,100,0.84,0.86,0.8400000000000001,0.002881200001866091
PCC,jm1-processed,100,0.84,0.86,0.036,0.0025270000041928142
SMM,jm1-processed,100,0.84,0.86,0.14200000000000002,0.00010830000246642157
SORD,jm1-processed,100,0.84,0.86,0.131,0.6087302000014461
X,jm1-processed,100,0.84,0.86,0.15300000000000002,0.0003540999969118275
ACC,jm1-processed,100,0.89,0.9,0.196,0.0002562000008765608
CC,jm1-processed,100,0.89,0.9,0.088,5.199995939619839e-06
DyS,jm1-processed,100,0.89,0.9,0.10400000000000001,0.047125400000368245
HDy,jm1-processed,100,0.89,0.9,0.09100000000000001,0.2132555999996839
MAX,jm1-processed,100,0.89,0.9,0.11399999999999999,0.00019070000416832045
MS,jm1-processed,100,0.89,0.9,0.17400000000000002,0.025037600003997795
PACC,jm1-processed,100,0.89,0.9,0.89,0.0028620000011869706
PCC,jm1-processed,100,0.89,0.9,0.07799999999999999,0.002523099996324163
SMM,jm1-processed,100,0.89,0.9,0.133,0.0001097999993362464
SORD,jm1-processed,100,0.89,0.9,0.125,0.6096608000007109
X,jm1-processed,100,0.89,0.9,0.072,0.0003530999965732917
ACC,jm1-processed,100,0.95,1.0,0.18,0.00025299999833805487
CC,jm1-processed,100,0.95,1.0,0.028999999999999998,5.199995939619839e-06
DyS,jm1-processed,100,0.95,1.0,0.08499999999999999,0.04676350000227103
HDy,jm1-processed,100,0.95,1.0,0.040999999999999995,0.21191489999910118
MAX,jm1-processed,100,0.95,1.0,0.124,0.00019250000332249328
MS,jm1-processed,100,0.95,1.0,0.09100000000000001,0.02488590000575641
PACC,jm1-processed,100,0.95,1.0,0.9499999999999998,0.0028417000066838227
PCC,jm1-processed,100,0.95,1.0,0.137,0.002505099997506477
SMM,jm1-processed,100,0.95,1.0,0.099,0.00010809999366756529
SORD,jm1-processed,100,0.95,1.0,0.096,0.6080598999978974
X,jm1-processed,100,0.95,1.0,0.12600000000000003,0.00035399999615037814
ACC,jm1-processed,100,1.0,0.76,0.068,0.0002558000051067211
CC,jm1-processed,100,1.0,0.76,0.013000000000000001,5.199995939619839e-06
DyS,jm1-processed,100,1.0,0.76,0.069,0.04717559999699006
HDy,jm1-processed,100,1.0,0.76,0.03200000000000001,0.21365560000413097
MAX,jm1-processed,100,1.0,0.76,0.10700000000000001,0.00019130000146105886
MS,jm1-processed,100,1.0,0.76,0.05,0.02517939999961527
PACC,jm1-processed,100,1.0,0.76,1.0,0.00286729999788804
PCC,jm1-processed,100,1.0,0.76,0.183,0.0025221999967470765
SMM,jm1-processed,100,1.0,0.76,0.08299999999999999,0.00010789999942062423
SORD,jm1-processed,100,1.0,0.76,0.08199999999999999,0.6117936000009649
X,jm1-processed,100,1.0,0.76,0.119,0.0003572999994503334
ACC,letter-recognition,100,0.0,0.05,0.2,0.00025380000442964956
CC,letter-recognition,100,0.0,0.05,0.9159999999999998,5.000001692678779e-06
DyS,letter-recognition,100,0.0,0.05,0.049,0.04833649999636691
HDy,letter-recognition,100,0.0,0.05,0.05900000000000001,0.2180149000050733
MAX,letter-recognition,100,0.0,0.05,0.049,0.0001899999988381751
MS,letter-recognition,100,0.0,0.05,0.159,0.025094199998420663
PACC,letter-recognition,100,0.0,0.05,0.0,0.002800100002787076
PCC,letter-recognition,100,0.0,0.05,0.718,0.002468099999532569
SMM,letter-recognition,100,0.0,0.05,0.06899999999999999,0.00012209999840706587
SORD,letter-recognition,100,0.0,0.05,0.051000000000000004,1.1483599999992293
X,letter-recognition,100,0.0,0.05,0.049,0.0003628000049502589
ACC,letter-recognition,100,0.05,0.08,0.20800000000000002,0.000254299993684981
CC,letter-recognition,100,0.05,0.08,0.8720000000000001,5.100002454128116e-06
DyS,letter-recognition,100,0.05,0.08,0.049,0.04813119999744231
HDy,letter-recognition,100,0.05,0.08,0.048,0.21872520000033546
MAX,letter-recognition,100,0.05,0.08,0.044000000000000004,0.00019079999765381217
MS,letter-recognition,100,0.05,0.08,0.121,0.025308799995400477
PACC,letter-recognition,100,0.05,0.08,0.05,0.002806000004056841
PCC,letter-recognition,100,0.05,0.08,0.668,0.0024821999977575615
SMM,letter-recognition,100,0.05,0.08,0.07300000000000001,0.00012020000576740131
SORD,letter-recognition,100,0.05,0.08,0.07100000000000001,1.141241600002104
X,letter-recognition,100,0.05,0.08,0.044000000000000004,0.0003530999965732917
ACC,letter-recognition,100,0.11,0.11,0.251,0.0002547999974922277
CC,letter-recognition,100,0.11,0.11,0.8140000000000001,5.199995939619839e-06
DyS,letter-recognition,100,0.11,0.11,0.05900000000000001,0.04801559999759775
HDy,letter-recognition,100,0.11,0.11,0.065,0.21796080000058282
MAX,letter-recognition,100,0.11,0.11,0.05900000000000001,0.00018679999629966915
MS,letter-recognition,100,0.11,0.11,0.16499999999999998,0.025175700000545476
PACC,letter-recognition,100,0.11,0.11,0.11000000000000001,0.0028158000059193
PCC,letter-recognition,100,0.11,0.11,0.619,0.002468799997586757
SMM,letter-recognition,100,0.11,0.11,0.067,0.0001227999964612536
SORD,letter-recognition,100,0.11,0.11,0.052000000000000005,1.1510985999993864
X,letter-recognition,100,0.11,0.11,0.05900000000000001,0.00035769999522017315
ACC,letter-recognition,100,0.16,0.11,0.184,0.00025599999935366213
CC,letter-recognition,100,0.16,0.11,0.767,5.199995939619839e-06
DyS,letter-recognition,100,0.16,0.11,0.084,0.04813950000243494
HDy,letter-recognition,100,0.16,0.11,0.10800000000000001,0.21732619999966118
MAX,letter-recognition,100,0.16,0.11,0.08,0.0001894999950309284
MS,letter-recognition,100,0.16,0.11,0.16500000000000004,0.02508549999765819
PACC,letter-recognition,100,0.16,0.11,0.15999999999999998,0.002816399995936081
PCC,letter-recognition,100,0.16,0.11,0.575,0.0024637000024085864
SMM,letter-recognition,100,0.16,0.11,0.096,0.00011989999620709568
SORD,letter-recognition,100,0.16,0.11,0.091,1.1450614999994286
X,letter-recognition,100,0.16,0.11,0.08,0.000360099998943042
ACC,letter-recognition,100,0.21,0.22,0.202,0.00025379999715369195
CC,letter-recognition,100,0.21,0.22,0.717,5.099995178170502e-06
DyS,letter-recognition,100,0.21,0.22,0.094,0.04786299999977928
HDy,letter-recognition,100,0.21,0.22,0.10900000000000001,0.21755359999951907
MAX,letter-recognition,100,0.21,0.22,0.10500000000000001,0.000192599996807985
MS,letter-recognition,100,0.21,0.22,0.191,0.025207799997588154
PACC,letter-recognition,100,0.21,0.22,0.21000000000000002,0.002839700006006751
PCC,letter-recognition,100,0.21,0.22,0.5360000000000001,0.0024670999991940334
SMM,letter-recognition,100,0.21,0.22,0.092,0.00012260000221431255
SORD,letter-recognition,100,0.21,0.22,0.11099999999999999,1.1470423999999184
X,letter-recognition,100,0.21,0.22,0.10500000000000001,0.00036440000258153304
ACC,letter-recognition,100,0.26,0.11,0.27199999999999996,0.0002558000051067211
CC,letter-recognition,100,0.26,0.11,0.666,5.200003215577453e-06
DyS,letter-recognition,100,0.26,0.11,0.06400000000000002,0.04808210000192048
HDy,letter-recognition,100,0.26,0.11,0.082,0.21800100000109524
MAX,letter-recognition,100,0.26,0.11,0.088,0.0001914000022225082
MS,letter-recognition,100,0.26,0.11,0.155,0.025099499995121732
PACC,letter-recognition,100,0.26,0.11,0.25999999999999995,0.0028227000002516434
PCC,letter-recognition,100,0.26,0.11,0.48599999999999993,0.002463299999362789
SMM,letter-recognition,100,0.26,0.11,0.088,0.00011999999696854502
SORD,letter-recognition,100,0.26,0.11,0.075,1.1437317000018083
X,letter-recognition,100,0.26,0.11,0.088,0.0003575000009732321
ACC,letter-recognition,100,0.32,0.27,0.242,0.0002569999996921979
CC,letter-recognition,100,0.32,0.27,0.608,5.100002454128116e-06
DyS,letter-recognition,100,0.32,0.27,0.10200000000000001,0.04809669999667676
HDy,letter-recognition,100,0.32,0.27,0.094,0.2183359999980894
MAX,letter-recognition,100,0.32,0.27,0.119,0.000192299994523637
MS,letter-recognition,100,0.32,0.27,0.135,0.025210900006641168
PACC,letter-recognition,100,0.32,0.27,0.31999999999999995,0.002817100001266226
PCC,letter-recognition,100,0.32,0.27,0.42699999999999994,0.0024869999979273416
SMM,letter-recognition,100,0.32,0.27,0.11600000000000002,0.00012229999992996454
SORD,letter-recognition,100,0.32,0.27,0.10500000000000001,1.1506692999973893
X,letter-recognition,100,0.32,0.27,0.119,0.0003538000019034371
ACC,letter-recognition,100,0.37,0.51,0.35900000000000004,0.0002539999986765906
CC,letter-recognition,100,0.37,0.51,0.5640000000000001,5.199995939619839e-06
DyS,letter-recognition,100,0.37,0.51,0.074,0.04784289999952307
HDy,letter-recognition,100,0.37,0.51,0.091,0.21630249999725493
MAX,letter-recognition,100,0.37,0.51,0.11100000000000002,0.0001905999961309135
MS,letter-recognition,100,0.37,0.51,0.186,0.025043000001460314
PACC,letter-recognition,100,0.37,0.51,0.37,0.0028080999982194044
PCC,letter-recognition,100,0.37,0.51,0.389,0.0024550000016461127
SMM,letter-recognition,100,0.37,0.51,0.10500000000000001,0.00012070000229869038
SORD,letter-recognition,100,0.37,0.51,0.08600000000000001,1.1472584000002826
X,letter-recognition,100,0.37,0.51,0.11100000000000002,0.00035599999682744965
ACC,letter-recognition,100,0.42,0.41,0.27499999999999997,0.00025610000011511147
CC,letter-recognition,100,0.42,0.41,0.5269999999999999,5.299996701069176e-06
DyS,letter-recognition,100,0.42,0.41,0.093,0.04797799999505514
HDy,letter-recognition,100,0.42,0.41,0.127,0.21557360000588233
MAX,letter-recognition,100,0.42,0.41,0.07500000000000001,0.00019020000036107376
MS,letter-recognition,100,0.42,0.41,0.198,0.024832199997035787
PACC,letter-recognition,100,0.42,0.41,0.42000000000000004,0.0028101999996579252
PCC,letter-recognition,100,0.42,0.41,0.351,0.002431000000797212
SMM,letter-recognition,100,0.42,0.41,0.096,0.00012170000263722613
SORD,letter-recognition,100,0.42,0.41,0.08100000000000002,1.1466411000001244
X,letter-recognition,100,0.42,0.41,0.07500000000000001,0.0003662000017357059
ACC,letter-recognition,100,0.47,0.22,0.163,0.0002520000052754767
CC,letter-recognition,100,0.47,0.22,0.46699999999999997,5.100002454128116e-06
DyS,letter-recognition,100,0.47,0.22,0.09200000000000001,0.04786759999842616
HDy,letter-recognition,100,0.47,0.22,0.124,0.21470800000679446
MAX,letter-recognition,100,0.47,0.22,0.119,0.00018819999968400225
MS,letter-recognition,100,0.47,0.22,0.14,0.02499750000424683
PACC,letter-recognition,100,0.47,0.22,0.4699999999999999,0.0028012999973725528
PCC,letter-recognition,100,0.47,0.22,0.29500000000000004,0.0024373999985982664
SMM,letter-recognition,100,0.47,0.22,0.10900000000000001,0.00012029999925289303
SORD,letter-recognition,100,0.47,0.22,0.097,1.142701599994325
X,letter-recognition,100,0.47,0.22,0.119,0.0003563000063877553
ACC,letter-recognition,100,0.53,0.59,0.24699999999999997,0.0002538999979151413
CC,letter-recognition,100,0.53,0.59,0.40700000000000003,5.099995178170502e-06
DyS,letter-recognition,100,0.53,0.59,0.095,0.04804589999548625
HDy,letter-recognition,100,0.53,0.59,0.136,0.21634710000216728
MAX,letter-recognition,100,0.53,0.59,0.097,0.00019299999985378236
MS,letter-recognition,100,0.53,0.59,0.158,0.02516190000460483
PACC,letter-recognition,100,0.53,0.59,0.53,0.0028191000019432977
PCC,letter-recognition,100,0.53,0.59,0.246,0.002459799994539935
SMM,letter-recognition,100,0.53,0.59,0.092,0.0001216000018757768
SORD,letter-recognition,100,0.53,0.59,0.096,1.1494020000027376
X,letter-recognition,100,0.53,0.59,0.097,0.00036410000029718503
ACC,letter-recognition,100,0.58,0.51,0.14299999999999996,0.0002533000006224029
CC,letter-recognition,100,0.58,0.51,0.368,5.199995939619839e-06
DyS,letter-recognition,100,0.58,0.51,0.085,0.04814079999778187
HDy,letter-recognition,100,0.58,0.51,0.13900000000000004,0.21698660000402015
MAX,letter-recognition,100,0.58,0.51,0.11000000000000001,0.000189200000022538
MS,letter-recognition,100,0.58,0.51,0.14900000000000002,0.025025999995705206
PACC,letter-recognition,100,0.58,0.51,0.58,0.0028175000043120235
PCC,letter-recognition,100,0.58,0.51,0.20800000000000002,0.0024667999969096854
SMM,letter-recognition,100,0.58,0.51,0.094,0.00012119999882997945
SORD,letter-recognition,100,0.58,0.51,0.09500000000000001,1.1543514000004507
X,letter-recognition,100,0.58,0.51,0.11000000000000001,0.0003547999949660152
ACC,letter-recognition,100,0.63,0.59,0.24700000000000003,0.0002545000024838373
CC,letter-recognition,100,0.63,0.59,0.335,5.200003215577453e-06
DyS,letter-recognition,100,0.63,0.59,0.13200000000000003,0.04749900000024354
HDy,letter-recognition,100,0.63,0.59,0.15699999999999997,0.21537739999621408
MAX,letter-recognition,100,0.63,0.59,0.163,0.00019120000069960952
MS,letter-recognition,100,0.63,0.59,0.22000000000000003,0.024929100000008475
PACC,letter-recognition,100,0.63,0.59,0.63,0.0027791999964392744
PCC,letter-recognition,100,0.63,0.59,0.15899999999999997,0.0024358000009669922
SMM,letter-recognition,100,0.63,0.59,0.11200000000000003,0.00011899999663000926
SORD,letter-recognition,100,0.63,0.59,0.123,1.145624400000088
X,letter-recognition,100,0.63,0.59,0.163,0.0003521999969962053
ACC,letter-recognition,100,0.68,0.78,0.26399999999999996,0.0002569999996921979
CC,letter-recognition,100,0.68,0.78,0.274,5.099995178170502e-06
DyS,letter-recognition,100,0.68,0.78,0.086,0.04762330000085058
HDy,letter-recognition,100,0.68,0.78,0.11000000000000001,0.21488610000233166
MAX,letter-recognition,100,0.68,0.78,0.075,0.00019130000146105886
MS,letter-recognition,100,0.68,0.78,0.146,0.02495469999848865
PACC,letter-recognition,100,0.68,0.78,0.6799999999999999,0.0028066000013495795
PCC,letter-recognition,100,0.68,0.78,0.11400000000000002,0.0024223000000347383
SMM,letter-recognition,100,0.68,0.78,0.10900000000000001,0.00012040000001434237
SORD,letter-recognition,100,0.68,0.78,0.08499999999999999,1.1510893000013311
X,letter-recognition,100,0.68,0.78,0.075,0.00035290000232635066
ACC,letter-recognition,100,0.74,0.62,0.22000000000000003,0.00025319999986095354
CC,letter-recognition,100,0.74,0.62,0.21700000000000003,5.200003215577453e-06
DyS,letter-recognition,100,0.74,0.62,0.09100000000000001,0.0480805999977747
HDy,letter-recognition,100,0.74,0.62,0.11099999999999999,0.21769900000072084
MAX,letter-recognition,100,0.74,0.62,0.101,0.00019090000569121912
MS,letter-recognition,100,0.74,0.62,0.10200000000000001,0.02511669999512378
PACC,letter-recognition,100,0.74,0.62,0.74,0.0028157999986433424
PCC,letter-recognition,100,0.74,0.62,0.05900000000000001,0.00247759999911068
SMM,letter-recognition,100,0.74,0.62,0.078,0.00012110000534448773
SORD,letter-recognition,100,0.74,0.62,0.088,1.1494730000049458
X,letter-recognition,100,0.74,0.62,0.101,0.0003586000020732172
ACC,letter-recognition,100,0.79,1.0,0.158,0.0002533999941078946
CC,letter-recognition,100,0.79,1.0,0.174,5.299996701069176e-06
DyS,letter-recognition,100,0.79,1.0,0.097,0.04808529999718303
HDy,letter-recognition,100,0.79,1.0,0.135,0.21687499999825377
MAX,letter-recognition,100,0.79,1.0,0.10499999999999998,0.0001914000022225082
MS,letter-recognition,100,0.79,1.0,0.14,0.025269900004786905
PACC,letter-recognition,100,0.79,1.0,0.79,0.0028157000051578507
PCC,letter-recognition,100,0.79,1.0,0.017,0.002465899997332599
SMM,letter-recognition,100,0.79,1.0,0.08,0.00011960000119870529
SORD,letter-recognition,100,0.79,1.0,0.08499999999999999,1.1481893000018317
X,letter-recognition,100,0.79,1.0,0.10499999999999998,0.000359799996658694
ACC,letter-recognition,100,0.84,1.0,0.13999999999999999,0.0002550999997765757
CC,letter-recognition,100,0.84,1.0,0.13399999999999998,5.100002454128116e-06
DyS,letter-recognition,100,0.84,1.0,0.077,0.048004199998104014
HDy,letter-recognition,100,0.84,1.0,0.136,0.21688560000620782
MAX,letter-recognition,100,0.84,1.0,0.065,0.00019120000069960952
MS,letter-recognition,100,0.84,1.0,0.127,0.02499299999908544
PACC,letter-recognition,100,0.84,1.0,0.8400000000000001,0.002829199998814147
PCC,letter-recognition,100,0.84,1.0,0.021,0.0024656000023242086
SMM,letter-recognition,100,0.84,1.0,0.085,0.00012029999925289303
SORD,letter-recognition,100,0.84,1.0,0.073,1.1464617000019643
X,letter-recognition,100,0.84,1.0,0.065,0.00035290000232635066
ACC,letter-recognition,100,0.89,0.89,0.14300000000000002,0.0002542000001994893
CC,letter-recognition,100,0.89,0.89,0.08299999999999999,5.200003215577453e-06
DyS,letter-recognition,100,0.89,0.89,0.048999999999999995,0.04816510000091512
HDy,letter-recognition,100,0.89,0.89,0.099,0.2177990000054706
MAX,letter-recognition,100,0.89,0.89,0.10300000000000001,0.00019109999993816018
MS,letter-recognition,100,0.89,0.89,0.093,0.02545059999829391
PACC,letter-recognition,100,0.89,0.89,0.89,0.0028231999967829324
PCC,letter-recognition,100,0.89,0.89,0.06799999999999999,0.0024641999989398755
SMM,letter-recognition,100,0.89,0.89,0.07399999999999998,0.00012090000382158905
SORD,letter-recognition,100,0.89,0.89,0.07700000000000001,1.1500415000045905
X,letter-recognition,100,0.89,0.89,0.10300000000000001,0.00035740000021178275
ACC,letter-recognition,100,0.95,1.0,0.14800000000000002,0.00025260000256821513
CC,letter-recognition,100,0.95,1.0,0.024,5.299996701069176e-06
DyS,letter-recognition,100,0.95,1.0,0.053000000000000005,0.04770209999696817
HDy,letter-recognition,100,0.95,1.0,0.05800000000000001,0.21545690000493778
MAX,letter-recognition,100,0.95,1.0,0.041999999999999996,0.00019179999799234793
MS,letter-recognition,100,0.95,1.0,0.05500000000000001,0.025127100001554936
PACC,letter-recognition,100,0.95,1.0,0.9499999999999998,0.002804600000672508
PCC,letter-recognition,100,0.95,1.0,0.12200000000000003,0.0024307999992743134
SMM,letter-recognition,100,0.95,1.0,0.06400000000000002,0.00012180000339867547
